time_s,installation_step,bar_index,phase,x_mm,y_mm,z_mm,qx,qy,qz,qw,gripper
6063.933249,2359,603,retreat,5981.817215,2845.819250,226.686605,0.707244196,-0.706969340,0.000000000,0.000000000,0
6064.033249,2359,603,retreat,5981.817215,2845.819250,244.062605,0.707244196,-0.706969340,0.000000000,0.000000000,0
6064.033249,2360,605,preinsert,9981.817215,2845.819250,1147.316603,0.707244196,-0.706969340,0.000000000,0.000000000,1
6064.132547,2360,605,preinsert,9981.817215,2845.819250,1145.202051,0.707244196,-0.706969340,0.000000000,0.000000000,1
6064.231844,2360,605,preinsert,9981.817215,2845.819250,1132.014735,0.707244196,-0.706969340,0.000000000,0.000000000,1
6064.331141,2360,605,preinsert,9981.817215,2845.819250,1100.827361,0.707244196,-0.706969340,0.000000000,0.000000000,1
6064.430438,2360,605,preinsert,9981.817215,2845.819250,1048.639920,0.707244196,-0.706969340,0.000000000,0.000000000,1
6064.529736,2360,605,preinsert,9981.817215,2845.819250,975.725138,0.707244196,-0.706969340,0.000000000,0.000000000,1
6064.629033,2360,605,preinsert,9981.817215,2845.819250,884.973935,0.707244196,-0.706969340,0.000000000,0.000000000,1
6064.728330,2360,605,preinsert,9981.817215,2845.819250,781.240871,0.707244196,-0.706969340,0.000000000,0.000000000,1
6064.827628,2360,605,preinsert,9981.817215,2845.819250,670.689604,0.707244196,-0.706969340,0.000000000,0.000000000,1
6064.926925,2360,605,preinsert,9981.817215,2845.819250,560.138337,0.707244196,-0.706969340,0.000000000,0.000000000,1
6065.026222,2360,605,preinsert,9981.817215,2845.819250,456.405273,0.707244196,-0.706969340,0.000000000,0.000000000,1
6065.125519,2360,605,preinsert,9981.817215,2845.819250,365.654070,0.707244196,-0.706969340,0.000000000,0.000000000,1
6065.224817,2360,605,preinsert,9981.817215,2845.819250,292.739289,0.707244196,-0.706969340,0.000000000,0.000000000,1
6065.324114,2360,605,preinsert,9981.817215,2845.819250,240.551847,0.707244196,-0.706969340,0.000000000,0.000000000,1
6065.423411,2360,605,preinsert,9981.817215,2845.819250,209.364473,0.707244196,-0.706969340,0.000000000,0.000000000,1
6065.522709,2360,605,preinsert,9981.817215,2845.819250,196.177158,0.707244196,-0.706969340,0.000000000,0.000000000,1
6065.622006,2360,605,insert,9981.817215,2845.819250,194.062605,0.707244196,-0.706969340,0.000000000,0.000000000,1
6065.705339,2360,605,insert,9981.817215,2845.819250,179.582605,0.707244196,-0.706969340,0.000000000,0.000000000,1
6065.788673,2360,605,insert,9981.817215,2845.819250,114.702605,0.707244196,-0.706969340,0.000000000,0.000000000,1
6065.872006,2360,605,insert,9981.817215,2845.819250,23.422605,0.707244196,-0.706969340,0.000000000,0.000000000,1
6065.955339,2360,605,insert,9981.817215,2845.819250,-41.457395,0.707244196,-0.706969340,0.000000000,0.000000000,1
6066.038673,2360,605,release,9981.817215,2845.819250,-55.937395,0.707244196,-0.706969340,0.000000000,0.000000000,0
6066.138673,2360,605,retreat,9981.817215,2845.819250,-55.937395,0.707244196,-0.706969340,0.000000000,0.000000000,0
6066.238673,2360,605,retreat,9981.817215,2845.819250,-38.561395,0.707244196,-0.706969340,0.000000000,0.000000000,0
6066.338673,2360,605,retreat,9981.817215,2845.819250,39.294605,0.707244196,-0.706969340,0.000000000,0.000000000,0
6066.438673,2360,605,retreat,9981.817215,2845.819250,148.830605,0.707244196,-0.706969340,0.000000000,0.000000000,0
6066.538673,2360,605,retreat,9981.817215,2845.819250,226.686605,0.707244196,-0.706969340,0.000000000,0.000000000,0
6066.638673,2360,605,retreat,9981.817215,2845.819250,244.062605,0.707244196,-0.706969340,0.000000000,0.000000000,0
6066.638673,2361,599,preinsert,13931.817215,2845.819250,1147.316603,0.707244196,-0.706969340,0.000000000,0.000000000,1
6066.737970,2361,599,preinsert,13931.817215,2845.819250,1145.202051,0.707244196,-0.706969340,0.000000000,0.000000000,1
6066.837267,2361,599,preinsert,13931.817215,2845.819250,1132.014735,0.707244196,-0.706969340,0.000000000,0.000000000,1
6066.936564,2361,599,preinsert,13931.817215,2845.819250,1100.827361,0.707244196,-0.706969340,0.000000000,0.000000000,1
6067.035862,2361,599,preinsert,13931.817215,2845.819250,1048.639920,0.707244196,-0.706969340,0.000000000,0.000000000,1
6067.135159,2361,599,preinsert,13931.817215,2845.819250,975.725138,0.707244196,-0.706969340,0.000000000,0.000000000,1
6067.234456,2361,599,preinsert,13931.817215,2845.819250,884.973935,0.707244196,-0.706969340,0.000000000,0.000000000,1
6067.333754,2361,599,preinsert,13931.817215,2845.819250,781.240871,0.707244196,-0.706969340,0.000000000,0.000000000,1
6067.433051,2361,599,preinsert,13931.817215,2845.819250,670.689604,0.707244196,-0.706969340,0.000000000,0.000000000,1
6067.532348,2361,599,preinsert,13931.817215,2845.819250,560.138337,0.707244196,-0.706969340,0.000000000,0.000000000,1
6067.631645,2361,599,preinsert,13931.817215,2845.819250,456.405273,0.707244196,-0.706969340,0.000000000,0.000000000,1
6067.730943,2361,599,preinsert,13931.817215,2845.819250,365.654070,0.707244196,-0.706969340,0.000000000,0.000000000,1
6067.830240,2361,599,preinsert,13931.817215,2845.819250,292.739289,0.707244196,-0.706969340,0.000000000,0.000000000,1
6067.929537,2361,599,preinsert,13931.817215,2845.819250,240.551847,0.707244196,-0.706969340,0.000000000,0.000000000,1
6068.028835,2361,599,preinsert,13931.817215,2845.819250,209.364473,0.707244196,-0.706969340,0.000000000,0.000000000,1
6068.128132,2361,599,preinsert,13931.817215,2845.819250,196.177158,0.707244196,-0.706969340,0.000000000,0.000000000,1
6068.227429,2361,599,insert,13931.817215,2845.819250,194.062605,0.707244196,-0.706969340,0.000000000,0.000000000,1
6068.310763,2361,599,insert,13931.817215,2845.819250,179.582605,0.707244196,-0.706969340,0.000000000,0.000000000,1
6068.394096,2361,599,insert,13931.817215,2845.819250,114.702605,0.707244196,-0.706969340,0.000000000,0.000000000,1
6068.477429,2361,599,insert,13931.817215,2845.819250,23.422605,0.707244196,-0.706969340,0.000000000,0.000000000,1
6068.560763,2361,599,insert,13931.817215,2845.819250,-41.457395,0.707244196,-0.706969340,0.000000000,0.000000000,1
6068.644096,2361,599,release,13931.817215,2845.819250,-55.937395,0.707244196,-0.706969340,0.000000000,0.000000000,0
6068.744096,2361,599,retreat,13931.817215,2845.819250,-55.937395,0.707244196,-0.706969340,0.000000000,0.000000000,0
6068.844096,2361,599,retreat,13931.817215,2845.819250,-38.561395,0.707244196,-0.706969340,0.000000000,0.000000000,0
6068.944096,2361,599,retreat,13931.817215,2845.819250,39.294605,0.707244196,-0.706969340,0.000000000,0.000000000,0
6069.044096,2361,599,retreat,13931.817215,2845.819250,148.830605,0.707244196,-0.706969340,0.000000000,0.000000000,0
6069.144096,2361,599,retreat,13931.817215,2845.819250,226.686605,0.707244196,-0.706969340,0.000000000,0.000000000,0
6069.244096,2361,599,retreat,13931.817215,2845.819250,244.062605,0.707244196,-0.706969340,0.000000000,0.000000000,0
6069.244096,2362,601,preinsert,14031.817215,2845.819250,1147.316603,0.707244196,-0.706969340,0.000000000,0.000000000,1
6069.343393,2362,601,preinsert,14031.817215,2845.819250,1145.202051,0.707244196,-0.706969340,0.000000000,0.000000000,1
6069.442690,2362,601,preinsert,14031.817215,2845.819250,1132.014735,0.707244196,-0.706969340,0.000000000,0.000000000,1
6069.541988,2362,601,preinsert,14031.817215,2845.819250,1100.827361,0.707244196,-0.706969340,0.000000000,0.000000000,1
6069.641285,2362,601,preinsert,14031.817215,2845.819250,1048.639920,0.707244196,-0.706969340,0.000000000,0.000000000,1
6069.740582,2362,601,preinsert,14031.817215,2845.819250,975.725138,0.707244196,-0.706969340,0.000000000,0.000000000,1
6069.839880,2362,601,preinsert,14031.817215,2845.819250,884.973935,0.707244196,-0.706969340,0.000000000,0.000000000,1
6069.939177,2362,601,preinsert,14031.817215,2845.819250,781.240871,0.707244196,-0.706969340,0.000000000,0.000000000,1
6070.038474,2362,601,preinsert,14031.817215,2845.819250,670.689604,0.707244196,-0.706969340,0.000000000,0.000000000,1
6070.137771,2362,601,preinsert,14031.817215,2845.819250,560.138337,0.707244196,-0.706969340,0.000000000,0.000000000,1
6070.237069,2362,601,preinsert,14031.817215,2845.819250,456.405273,0.707244196,-0.706969340,0.000000000,0.000000000,1
6070.336366,2362,601,preinsert,14031.817215,2845.819250,365.654070,0.707244196,-0.706969340,0.000000000,0.000000000,1
6070.435663,2362,601,preinsert,14031.817215,2845.819250,292.739289,0.707244196,-0.706969340,0.000000000,0.000000000,1
6070.534961,2362,601,preinsert,14031.817215,2845.819250,240.551847,0.707244196,-0.706969340,0.000000000,0.000000000,1
6070.634258,2362,601,preinsert,14031.817215,2845.819250,209.364473,0.707244196,-0.706969340,0.000000000,0.000000000,1
6070.733555,2362,601,preinsert,14031.817215,2845.819250,196.177158,0.707244196,-0.706969340,0.000000000,0.000000000,1
6070.832853,2362,601,insert,14031.817215,2845.819250,194.062605,0.707244196,-0.706969340,0.000000000,0.000000000,1
6070.916186,2362,601,insert,14031.817215,2845.819250,179.582605,0.707244196,-0.706969340,0.000000000,0.000000000,1
6070.999519,2362,601,insert,14031.817215,2845.819250,114.702605,0.707244196,-0.706969340,0.000000000,0.000000000,1
6071.082853,2362,601,insert,14031.817215,2845.819250,23.422605,0.707244196,-0.706969340,0.000000000,0.000000000,1
6071.166186,2362,601,insert,14031.817215,2845.819250,-41.457395,0.707244196,-0.706969340,0.000000000,0.000000000,1
6071.249519,2362,601,release,14031.817215,2845.819250,-55.937395,0.707244196,-0.706969340,0.000000000,0.000000000,0
6071.349519,2362,601,retreat,14031.817215,2845.819250,-55.937395,0.707244196,-0.706969340,0.000000000,0.000000000,0
6071.449519,2362,601,retreat,14031.817215,2845.819250,-38.561395,0.707244196,-0.706969340,0.000000000,0.000000000,0
6071.549519,2362,601,retreat,14031.817215,2845.819250,39.294605,0.707244196,-0.706969340,0.000000000,0.000000000,0
6071.649519,2362,601,retreat,14031.817215,2845.819250,148.830605,0.707244196,-0.706969340,0.000000000,0.000000000,0
6071.749519,2362,601,retreat,14031.817215,2845.819250,226.686605,0.707244196,-0.706969340,0.000000000,0.000000000,0
6071.849519,2362,601,retreat,14031.817215,2845.819250,244.062605,0.707244196,-0.706969340,0.000000000,0.000000000,0
6071.849519,2363,606,preinsert,1981.817215,-2845.819250,1147.316603,0.707244196,0.706969340,0.000000000,0.000000000,1
6071.948816,2363,606,preinsert,1981.817215,-2845.819250,1145.202051,0.707244196,0.706969340,0.000000000,0.000000000,1
6072.048114,2363,606,preinsert,1981.817215,-2845.819250,1132.014735,0.707244196,0.706969340,0.000000000,0.000000000,1
6072.147411,2363,606,preinsert,1981.817215,-2845.819250,1100.827361,0.707244196,0.706969340,0.000000000,0.000000000,1
6072.246708,2363,606,preinsert,1981.817215,-2845.819250,1048.639920,0.707244196,0.706969340,0.000000000,0.000000000,1
6072.346006,2363,606,preinsert,1981.817215,-2845.819250,975.725138,0.707244196,0.706969340,0.000000000,0.000000000,1
6072.445303,2363,606,preinsert,1981.817215,-2845.819250,884.973935,0.707244196,0.706969340,0.000000000,0.000000000,1
6072.544600,2363,606,preinsert,1981.817215,-2845.819250,781.240871,0.707244196,0.706969340,0.000000000,0.000000000,1
6072.643898,2363,606,preinsert,1981.817215,-2845.819250,670.689604,0.707244196,0.706969340,0.000000000,0.000000000,1
6072.743195,2363,606,preinsert,1981.817215,-2845.819250,560.138337,0.707244196,0.706969340,0.000000000,0.000000000,1
6072.842492,2363,606,preinsert,1981.817215,-2845.819250,456.405273,0.707244196,0.706969340,0.000000000,0.000000000,1
6072.941789,2363,606,preinsert,1981.817215,-2845.819250,365.654070,0.707244196,0.706969340,0.000000000,0.000000000,1
6073.041087,2363,606,preinsert,1981.817215,-2845.819250,292.739289,0.707244196,0.706969340,0.000000000,0.000000000,1
6073.140384,2363,606,preinsert,1981.817215,-2845.819250,240.551847,0.707244196,0.706969340,0.000000000,0.000000000,1
6073.239681,2363,606,preinsert,1981.817215,-2845.819250,209.364473,0.707244196,0.706969340,0.000000000,0.000000000,1
6073.338979,2363,606,preinsert,1981.817215,-2845.819250,196.177158,0.707244196,0.706969340,0.000000000,0.000000000,1
6073.438276,2363,606,insert,1981.817215,-2845.819250,194.062605,0.707244196,0.706969340,0.000000000,0.000000000,1
6073.521609,2363,606,insert,1981.817215,-2845.819250,179.582605,0.707244196,0.706969340,0.000000000,0.000000000,1
6073.604943,2363,606,insert,1981.817215,-2845.819250,114.702605,0.707244196,0.706969340,0.000000000,0.000000000,1
6073.688276,2363,606,insert,1981.817215,-2845.819250,23.422605,0.707244196,0.706969340,0.000000000,0.000000000,1
6073.771609,2363,606,insert,1981.817215,-2845.819250,-41.457395,0.707244196,0.706969340,0.000000000,0.000000000,1
6073.854943,2363,606,release,1981.817215,-2845.819250,-55.937395,0.707244196,0.706969340,0.000000000,0.000000000,0
6073.954943,2363,606,retreat,1981.817215,-2845.819250,-55.937395,0.707244196,0.706969340,0.000000000,0.000000000,0
6074.054943,2363,606,retreat,1981.817215,-2845.819250,-38.561395,0.707244196,0.706969340,0.000000000,0.000000000,0
6074.154943,2363,606,retreat,1981.817215,-2845.819250,39.294605,0.707244196,0.706969340,0.000000000,0.000000000,0
6074.254943,2363,606,retreat,1981.817215,-2845.819250,148.830605,0.707244196,0.706969340,0.000000000,0.000000000,0
6074.354943,2363,606,retreat,1981.817215,-2845.819250,226.686605,0.707244196,0.706969340,0.000000000,0.000000000,0
6074.454943,2363,606,retreat,1981.817215,-2845.819250,244.062605,0.707244196,0.706969340,0.000000000,0.000000000,0
6074.454943,2364,602,preinsert,5981.817215,-2845.819250,1147.316603,0.707244196,0.706969340,0.000000000,0.000000000,1
6074.554240,2364,602,preinsert,5981.817215,-2845.819250,1145.202051,0.707244196,0.706969340,0.000000000,0.000000000,1
6074.653537,2364,602,preinsert,5981.817215,-2845.819250,1132.014735,0.707244196,0.706969340,0.000000000,0.000000000,1
6074.752834,2364,602,preinsert,5981.817215,-2845.819250,1100.827361,0.707244196,0.706969340,0.000000000,0.000000000,1
6074.852132,2364,602,preinsert,5981.817215,-2845.819250,1048.639920,0.707244196,0.706969340,0.000000000,0.000000000,1
6074.951429,2364,602,preinsert,5981.817215,-2845.819250,975.725138,0.707244196,0.706969340,0.000000000,0.000000000,1
6075.050726,2364,602,preinsert,5981.817215,-2845.819250,884.973935,0.707244196,0.706969340,0.000000000,0.000000000,1
6075.150024,2364,602,preinsert,5981.817215,-2845.819250,781.240871,0.707244196,0.706969340,0.000000000,0.000000000,1
6075.249321,2364,602,preinsert,5981.817215,-2845.819250,670.689604,0.707244196,0.706969340,0.000000000,0.000000000,1
6075.348618,2364,602,preinsert,5981.817215,-2845.819250,560.138337,0.707244196,0.706969340,0.000000000,0.000000000,1
6075.447915,2364,602,preinsert,5981.817215,-2845.819250,456.405273,0.707244196,0.706969340,0.000000000,0.000000000,1
6075.547213,2364,602,preinsert,5981.817215,-2845.819250,365.654070,0.707244196,0.706969340,0.000000000,0.000000000,1
6075.646510,2364,602,preinsert,5981.817215,-2845.819250,292.739289,0.707244196,0.706969340,0.000000000,0.000000000,1
6075.745807,2364,602,preinsert,5981.817215,-2845.819250,240.551847,0.707244196,0.706969340,0.000000000,0.000000000,1
6075.845105,2364,602,preinsert,5981.817215,-2845.819250,209.364473,0.707244196,0.706969340,0.000000000,0.000000000,1
6075.944402,2364,602,preinsert,5981.817215,-2845.819250,196.177158,0.707244196,0.706969340,0.000000000,0.000000000,1
6076.043699,2364,602,insert,5981.817215,-2845.819250,194.062605,0.707244196,0.706969340,0.000000000,0.000000000,1
6076.127033,2364,602,insert,5981.817215,-2845.819250,179.582605,0.707244196,0.706969340,0.000000000,0.000000000,1
6076.210366,2364,602,insert,5981.817215,-2845.819250,114.702605,0.707244196,0.706969340,0.000000000,0.000000000,1
6076.293699,2364,602,insert,5981.817215,-2845.819250,23.422605,0.707244196,0.706969340,0.000000000,0.000000000,1
6076.377033,2364,602,insert,5981.817215,-2845.819250,-41.457395,0.707244196,0.706969340,0.000000000,0.000000000,1
6076.460366,2364,602,release,5981.817215,-2845.819250,-55.937395,0.707244196,0.706969340,0.000000000,0.000000000,0
6076.560366,2364,602,retreat,5981.817215,-2845.819250,-55.937395,0.707244196,0.706969340,0.000000000,0.000000000,0
6076.660366,2364,602,retreat,5981.817215,-2845.819250,-38.561395,0.707244196,0.706969340,0.000000000,0.000000000,0
6076.760366,2364,602,retreat,5981.817215,-2845.819250,39.294605,0.707244196,0.706969340,0.000000000,0.000000000,0
6076.860366,2364,602,retreat,5981.817215,-2845.819250,148.830605,0.707244196,0.706969340,0.000000000,0.000000000,0
6076.960366,2364,602,retreat,5981.817215,-2845.819250,226.686605,0.707244196,0.706969340,0.000000000,0.000000000,0
6077.060366,2364,602,retreat,5981.817215,-2845.819250,244.062605,0.707244196,0.706969340,0.000000000,0.000000000,0
6077.060366,2365,604,preinsert,9981.817215,-2845.819250,1147.316603,0.707244196,0.706969340,0.000000000,0.000000000,1
6077.159663,2365,604,preinsert,9981.817215,-2845.819250,1145.202051,0.707244196,0.706969340,0.000000000,0.000000000,1
6077.258960,2365,604,preinsert,9981.817215,-2845.819250,1132.014735,0.707244196,0.706969340,0.000000000,0.000000000,1
6077.358258,2365,604,preinsert,9981.817215,-2845.819250,1100.827361,0.707244196,0.706969340,0.000000000,0.000000000,1
6077.457555,2365,604,preinsert,9981.817215,-2845.819250,1048.639920,0.707244196,0.706969340,0.000000000,0.000000000,1
6077.556852,2365,604,preinsert,9981.817215,-2845.819250,975.725138,0.707244196,0.706969340,0.000000000,0.000000000,1
6077.656150,2365,604,preinsert,9981.817215,-2845.819250,884.973935,0.707244196,0.706969340,0.000000000,0.000000000,1
6077.755447,2365,604,preinsert,9981.817215,-2845.819250,781.240871,0.707244196,0.706969340,0.000000000,0.000000000,1
6077.854744,2365,604,preinsert,9981.817215,-2845.819250,670.689604,0.707244196,0.706969340,0.000000000,0.000000000,1
6077.954041,2365,604,preinsert,9981.817215,-2845.819250,560.138337,0.707244196,0.706969340,0.000000000,0.000000000,1
6078.053339,2365,604,preinsert,9981.817215,-2845.819250,456.405273,0.707244196,0.706969340,0.000000000,0.000000000,1
6078.152636,2365,604,preinsert,9981.817215,-2845.819250,365.654070,0.707244196,0.706969340,0.000000000,0.000000000,1
6078.251933,2365,604,preinsert,9981.817215,-2845.819250,292.739289,0.707244196,0.706969340,0.000000000,0.000000000,1
6078.351231,2365,604,preinsert,9981.817215,-2845.819250,240.551847,0.707244196,0.706969340,0.000000000,0.000000000,1
6078.450528,2365,604,preinsert,9981.817215,-2845.819250,209.364473,0.707244196,0.706969340,0.000000000,0.000000000,1
6078.549825,2365,604,preinsert,9981.817215,-2845.819250,196.177158,0.707244196,0.706969340,0.000000000,0.000000000,1
6078.649123,2365,604,insert,9981.817215,-2845.819250,194.062605,0.707244196,0.706969340,0.000000000,0.000000000,1
6078.732456,2365,604,insert,9981.817215,-2845.819250,179.582605,0.707244196,0.706969340,0.000000000,0.000000000,1
6078.815789,2365,604,insert,9981.817215,-2845.819250,114.702605,0.707244196,0.706969340,0.000000000,0.000000000,1
6078.899123,2365,604,insert,9981.817215,-2845.819250,23.422605,0.707244196,0.706969340,0.000000000,0.000000000,1
6078.982456,2365,604,insert,9981.817215,-2845.819250,-41.457395,0.707244196,0.706969340,0.000000000,0.000000000,1
6079.065789,2365,604,release,9981.817215,-2845.819250,-55.937395,0.707244196,0.706969340,0.000000000,0.000000000,0
6079.165789,2365,604,retreat,9981.817215,-2845.819250,-55.937395,0.707244196,0.706969340,0.000000000,0.000000000,0
6079.265789,2365,604,retreat,9981.817215,-2845.819250,-38.561395,0.707244196,0.706969340,0.000000000,0.000000000,0
6079.365789,2365,604,retreat,9981.817215,-2845.819250,39.294605,0.707244196,0.706969340,0.000000000,0.000000000,0
6079.465789,2365,604,retreat,9981.817215,-2845.819250,148.830605,0.707244196,0.706969340,0.000000000,0.000000000,0
6079.565789,2365,604,retreat,9981.817215,-2845.819250,226.686605,0.707244196,0.706969340,0.000000000,0.000000000,0
6079.665789,2365,604,retreat,9981.817215,-2845.819250,244.062605,0.707244196,0.706969340,0.000000000,0.000000000,0
6079.665789,2366,598,preinsert,13931.817215,-2845.819250,1147.316603,0.707244196,0.706969340,0.000000000,0.000000000,1
6079.765086,2366,598,preinsert,13931.817215,-2845.819250,1145.202051,0.707244196,0.706969340,0.000000000,0.000000000,1
6079.864384,2366,598,preinsert,13931.817215,-2845.819250,1132.014735,0.707244196,0.706969340,0.000000000,0.000000000,1
6079.963681,2366,598,preinsert,13931.817215,-2845.819250,1100.827361,0.707244196,0.706969340,0.000000000,0.000000000,1
6080.062978,2366,598,preinsert,13931.817215,-2845.819250,1048.639920,0.707244196,0.706969340,0.000000000,0.000000000,1
6080.162276,2366,598,preinsert,13931.817215,-2845.819250,975.725138,0.707244196,0.706969340,0.000000000,0.000000000,1
6080.261573,2366,598,preinsert,13931.817215,-2845.819250,884.973935,0.707244196,0.706969340,0.000000000,0.000000000,1
6080.360870,2366,598,preinsert,13931.817215,-2845.819250,781.240871,0.707244196,0.706969340,0.000000000,0.000000000,1
6080.460168,2366,598,preinsert,13931.817215,-2845.819250,670.689604,0.707244196,0.706969340,0.000000000,0.000000000,1
6080.559465,2366,598,preinsert,13931.817215,-2845.819250,560.138337,0.707244196,0.706969340,0.000000000,0.000000000,1
6080.658762,2366,598,preinsert,13931.817215,-2845.819250,456.405273,0.707244196,0.706969340,0.000000000,0.000000000,1
6080.758059,2366,598,preinsert,13931.817215,-2845.819250,365.654070,0.707244196,0.706969340,0.000000000,0.000000000,1
6080.857357,2366,598,preinsert,13931.817215,-2845.819250,292.739289,0.707244196,0.706969340,0.000000000,0.000000000,1
6080.956654,2366,598,preinsert,13931.817215,-2845.819250,240.551847,0.707244196,0.706969340,0.000000000,0.000000000,1
6081.055951,2366,598,preinsert,13931.817215,-2845.819250,209.364473,0.707244196,0.706969340,0.000000000,0.000000000,1
6081.155249,2366,598,preinsert,13931.817215,-2845.819250,196.177158,0.707244196,0.706969340,0.000000000,0.000000000,1
6081.254546,2366,598,insert,13931.817215,-2845.819250,194.062605,0.707244196,0.706969340,0.000000000,0.000000000,1
6081.337879,2366,598,insert,13931.817215,-2845.819250,179.582605,0.707244196,0.706969340,0.000000000,0.000000000,1
6081.421213,2366,598,insert,13931.817215,-2845.819250,114.702605,0.707244196,0.706969340,0.000000000,0.000000000,1
6081.504546,2366,598,insert,13931.817215,-2845.819250,23.422605,0.707244196,0.706969340,0.000000000,0.000000000,1
6081.587879,2366,598,insert,13931.817215,-2845.819250,-41.457395,0.707244196,0.706969340,0.000000000,0.000000000,1
6081.671213,2366,598,release,13931.817215,-2845.819250,-55.937395,0.707244196,0.706969340,0.000000000,0.000000000,0
6081.771213,2366,598,retreat,13931.817215,-2845.819250,-55.937395,0.707244196,0.706969340,0.000000000,0.000000000,0
6081.871213,2366,598,retreat,13931.817215,-2845.819250,-38.561395,0.707244196,0.706969340,0.000000000,0.000000000,0
6081.971213,2366,598,retreat,13931.817215,-2845.819250,39.294605,0.707244196,0.706969340,0.000000000,0.000000000,0
6082.071213,2366,598,retreat,13931.817215,-2845.819250,148.830605,0.707244196,0.706969340,0.000000000,0.000000000,0
6082.171213,2366,598,retreat,13931.817215,-2845.819250,226.686605,0.707244196,0.706969340,0.000000000,0.000000000,0
6082.271213,2366,598,retreat,13931.817215,-2845.819250,244.062605,0.707244196,0.706969340,0.000000000,0.000000000,0
6082.271213,2367,600,preinsert,14031.817215,-2845.819250,1147.316603,0.707244196,0.706969340,0.000000000,0.000000000,1
6082.370510,2367,600,preinsert,14031.817215,-2845.819250,1145.202051,0.707244196,0.706969340,0.000000000,0.000000000,1
6082.469807,2367,600,preinsert,14031.817215,-2845.819250,1132.014735,0.707244196,0.706969340,0.000000000,0.000000000,1
6082.569104,2367,600,preinsert,14031.817215,-2845.819250,1100.827361,0.707244196,0.706969340,0.000000000,0.000000000,1
6082.668402,2367,600,preinsert,14031.817215,-2845.819250,1048.639920,0.707244196,0.706969340,0.000000000,0.000000000,1
6082.767699,2367,600,preinsert,14031.817215,-2845.819250,975.725138,0.707244196,0.706969340,0.000000000,0.000000000,1
6082.866996,2367,600,preinsert,14031.817215,-2845.819250,884.973935,0.707244196,0.706969340,0.000000000,0.000000000,1
6082.966294,2367,600,preinsert,14031.817215,-2845.819250,781.240871,0.707244196,0.706969340,0.000000000,0.000000000,1
6083.065591,2367,600,preinsert,14031.817215,-2845.819250,670.689604,0.707244196,0.706969340,0.000000000,0.000000000,1
6083.164888,2367,600,preinsert,14031.817215,-2845.819250,560.138337,0.707244196,0.706969340,0.000000000,0.000000000,1
6083.264185,2367,600,preinsert,14031.817215,-2845.819250,456.405273,0.707244196,0.706969340,0.000000000,0.000000000,1
6083.363483,2367,600,preinsert,14031.817215,-2845.819250,365.654070,0.707244196,0.706969340,0.000000000,0.000000000,1
6083.462780,2367,600,preinsert,14031.817215,-2845.819250,292.739289,0.707244196,0.706969340,0.000000000,0.000000000,1
6083.562077,2367,600,preinsert,14031.817215,-2845.819250,240.551847,0.707244196,0.706969340,0.000000000,0.000000000,1
6083.661375,2367,600,preinsert,14031.817215,-2845.819250,209.364473,0.707244196,0.706969340,0.000000000,0.000000000,1
6083.760672,2367,600,preinsert,14031.817215,-2845.819250,196.177158,0.707244196,0.706969340,0.000000000,0.000000000,1
6083.859969,2367,600,insert,14031.817215,-2845.819250,194.062605,0.707244196,0.706969340,0.000000000,0.000000000,1
6083.943303,2367,600,insert,14031.817215,-2845.819250,179.582605,0.707244196,0.706969340,0.000000000,0.000000000,1
6084.026636,2367,600,insert,14031.817215,-2845.819250,114.702605,0.707244196,0.706969340,0.000000000,0.000000000,1
6084.109969,2367,600,insert,14031.817215,-2845.819250,23.422605,0.707244196,0.706969340,0.000000000,0.000000000,1
6084.193303,2367,600,insert,14031.817215,-2845.819250,-41.457395,0.707244196,0.706969340,0.000000000,0.000000000,1
6084.276636,2367,600,release,14031.817215,-2845.819250,-55.937395,0.707244196,0.706969340,0.000000000,0.000000000,0
6084.376636,2367,600,retreat,14031.817215,-2845.819250,-55.937395,0.707244196,0.706969340,0.000000000,0.000000000,0
6084.476636,2367,600,retreat,14031.817215,-2845.819250,-38.561395,0.707244196,0.706969340,0.000000000,0.000000000,0
6084.576636,2367,600,retreat,14031.817215,-2845.819250,39.294605,0.707244196,0.706969340,0.000000000,0.000000000,0
6084.676636,2367,600,retreat,14031.817215,-2845.819250,148.830605,0.707244196,0.706969340,0.000000000,0.000000000,0
6084.776636,2367,600,retreat,14031.817215,-2845.819250,226.686605,0.707244196,0.706969340,0.000000000,0.000000000,0
6084.876636,2367,600,retreat,14031.817215,-2845.819250,244.062605,0.707244196,0.706969340,0.000000000,0.000000000,0
6084.876636,2368,611,preinsert,-14031.817215,2845.819250,1147.316603,-0.706969340,0.707244196,0.000000000,0.000000000,1
6084.975933,2368,611,preinsert,-14031.817215,2845.819250,1145.202051,-0.706969340,0.707244196,0.000000000,0.000000000,1
6085.075230,2368,611,preinsert,-14031.817215,2845.819250,1132.014735,-0.706969340,0.707244196,0.000000000,0.000000000,1
6085.174528,2368,611,preinsert,-14031.817215,2845.819250,1100.827361,-0.706969340,0.707244196,0.000000000,0.000000000,1
6085.273825,2368,611,preinsert,-14031.817215,2845.819250,1048.639920,-0.706969340,0.707244196,0.000000000,0.000000000,1
6085.373122,2368,611,preinsert,-14031.817215,2845.819250,975.725138,-0.706969340,0.707244196,0.000000000,0.000000000,1
6085.472420,2368,611,preinsert,-14031.817215,2845.819250,884.973935,-0.706969340,0.707244196,0.000000000,0.000000000,1
